Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_USD
1991,Canada,British Columbia,Wheat,15.248409111502928,1485.5780132939813,15.78875935127947,12.0,5,28.66,10.77,69.9,25.0,Crop Rotation,728.896
1991,Canada,Ontario,Corn,15.653903655844259,1324.143335501676,15.782563399219978,12.0,3,100.0,2.57,23.84,25.16901208300705,Crop Rotation,828.002
1992,Canada,Quebec,Sugarcane,15.034472424220219,1217.5488860219657,15.95496401130242,12.0,6,56.84,35.28,77.08,25.0,Crop Rotation,853.5160000000001
1992,Canada,Prairies,Wheat,14.706270043561787,1914.0558075507356,15.954415235580344,11.890196731639405,2,17.630000000000003,35.39,93.24,25.0,No Adaptation,773.3718529237732
1992,Canada,British Columbia,Cotton,15.301519228487178,1563.8666575604911,15.96794421538036,12.0,8,76.14999999999999,3.72,92.69,25.0,Crop Rotation,866.837
1992,Canada,Prairies,Rice,15.55224414306716,1585.5233709455783,15.940875532142703,12.0,7,100.0,39.97,88.05,25.0,Water Management,985.216
1992,Canada,Ontario,Fruits,15.714374380524136,1608.8892973921854,15.948671346621385,12.0,4,76.78,25.73,58.48,25.0,Crop Rotation,860.136
1992,Canada,Ontario,Vegetables,15.298518602568079,1898.6873845014916,15.930516579379425,12.0,6,73.38,20.92,21.23,25.0,Organic Farming,790.828
1992,Canada,Ontario,Coffee,15.311452291310427,1603.8634234498816,15.970245504489645,12.0,6,81.61999999999999,31.28,62.34,25.0,Crop Rotation,887.6299999999999
1992,Canada,Ontario,Soybeans,15.702784126653366,2227.787899993151,15.957564061399605,12.0,9,91.89,46.74,18.08,25.0,Drought-resistant Crops,879.1690000000001
1992,Canada,British Columbia,Wheat,14.946873518165575,1681.3205573621979,15.94951181000422,12.0,8,46.88,41.59,28.53,25.0,Drought-resistant Crops,772.004
1992,Canada,Prairies,Wheat,15.317178749293676,1910.7629288526261,15.939825813427944,11.948419135501872,6,43.9,40.21,44.31,25.0,Drought-resistant Crops,781.8408610975843
1992,Canada,Prairies,Fruits,15.461914915570693,1847.335409637931,15.940861083808764,12.0,8,11.76,26.73,72.77,25.0,Crop Rotation,719.392
1992,Canada,British Columbia,Rice,15.526613623410688,1639.2387849084114,15.959410524083333,12.0,1,56.39,46.65,21.2,25.0,Organic Farming,794.625
1992,Canada,Prairies,Vegetables,15.286857269791708,1503.1286959689642,15.942248855312789,12.0,8,78.13,29.82,85.39,25.0,Crop Rotation,908.5470000000001
1992,Canada,British Columbia,Corn,15.42291919601589,1730.323857108464,15.955911389642537,12.0,6,61.61,20.93,31.33,25.0,Water Management,775.5609999999999
1992,Canada,Prairies,Wheat,14.792227104736181,1774.36545847552,15.977778783040806,12.0,9,95.25999999999999,0.66,52.7,25.0,Water Management,853.1179999999999
1992,Canada,British Columbia,Vegetables,15.249746840005967,1506.6851918980183,15.950818315252805,12.0,5,94.69999999999999,20.58,31.35,25.0,Organic Farming,857.684
1992,Canada,Prairies,Wheat,15.527686121228045,1689.3751324573066,15.943895227129122,12.0,6,79.42999999999999,46.71,75.64,25.0,Crop Rotation,928.549
1992,Canada,British Columbia,Vegetables,15.16873543452576,1953.8861439830334,15.959046698677964,12.0,8,35.300000000000004,33.59,36.07,25.0,No Adaptation,739.21
1992,Canada,Ontario,Vegetables,15.429054998486828,2160.0186109121714,15.940913913623499,12.0,0,89.11999999999999,47.47,78.81,25.0,Organic Farming,958.58
1992,Canada,Ontario,Wheat,15.526027068290103,1859.482054584933,15.974136430697355,12.0,4,94.33999999999999,49.31,62.37,25.0,Drought-resistant Crops,951.9259999999999
1992,Canada,British Columbia,Vegetables,15.328671642874987,2108.7939569462246,15.970568462170407,12.0,9,73.89,47.98,57.95,25.0,Crop Rotation,892.219
1992,Canada,Quebec,Rice,15.456924885838571,1492.6450290345158,15.952886884201499,12.0,9,64.03,46.36,9.59,25.0,No Adaptation,796.9490000000001
1992,Canada,Ontario,Barley,15.173625801768276,1821.781534665701,15.944618726206864,12.0,10,75.52,29.89,91.52,25.0,Crop Rotation,910.7299999999999
1992,Canada,Ontario,Soybeans,15.362656123165417,1979.1821315816683,15.949936574451463,12.0,4,82.75,37.41,13.59,25.0,Water Management,833.2389999999999
1992,Canada,Ontario,Fruits,15.566862985486734,1426.6427260156572,15.951403892612907,12.0,0,38.980000000000004,48.63,46.1,25.0,No Adaptation,789.524
1993,Canada,Ontario,Soybeans,15.473552183331538,1528.1938487166624,16.11548329561899,12.0,3,25.84,40.5,28.52,25.0,Drought-resistant Crops,717.428
1993,Canada,British Columbia,Barley,15.287676125698447,2077.9251388713155,16.122882410562777,12.0,6,38.05,25.07,48.63,25.0,Crop Rotation,748.333
1993,Canada,Prairies,Vegetables,15.490363044162129,1407.1689359091831,16.099467610851132,12.0,3,50.89,11.81,24.08,25.0,Water Management,722.195
1993,Canada,Prairies,Vegetables,15.612961390748584,1316.6723067239109,16.122558474721018,12.0,10,100.0,27.88,56.64,25.0,Water Management,919.48
1993,Canada,Prairies,Barley,14.92182362344506,2026.0242568698056,16.118123688004545,12.0,10,48.769999999999996,47.08,11.01,25.0,Organic Farming,762.083
1993,Canada,Prairies,Cotton,15.724077459328404,1944.1346639275503,16.10543055980848,12.0,2,72.54,16.64,99.0,25.0,No Adaptation,889.902
1993,Canada,Prairies,Sugarcane,15.350245258419163,1755.0862530726865,16.098901462650332,11.979226035970578,7,15.26,46.75,86.45,25.0,Water Management,782.3951716186759
1993,Canada,Ontario,Coffee,15.540681426399487,1636.9485166478078,16.11246829334797,12.0,9,22.389999999999997,6.3,48.22,25.0,Drought-resistant Crops,674.8230000000001
1993,Canada,British Columbia,Fruits,15.733620674000738,1539.830231086654,16.099207360972034,12.0,9,79.17,37.37,87.11,25.0,No Adaptation,927.1449999999999
1993,Canada,Quebec,Corn,15.091390518781814,1717.958260541553,16.122702509486633,12.0,6,60.28,28.72,67.55,25.0,Drought-resistant Crops,836.966
1993,Canada,Quebec,Corn,15.256948692482544,2038.8374346346577,16.09848224884588,12.0,6,53.37,24.65,77.67,25.0,Crop Rotation,826.533
1993,Canada,Ontario,Cotton,15.362171769120504,1707.2324189281646,16.117334458867603,12.0,2,15.42,13.12,67.8,25.0,Drought-resistant Crops,697.0859999999999
1993,Canada,Quebec,Vegetables,15.238370562808322,2184.0034975747194,16.110248225905842,12.0,8,44.82,2.34,19.58,25.0,Water Management,683.674
1993,Canada,Ontario,Sugarcane,15.868043087048632,1426.24500676876,16.10483468130197,12.0,1,87.87,29.9,20.67,25.0,No Adaptation,842.433
1993,Canada,Quebec,Fruits,15.220115919632732,1643.384108573561,16.109997683145632,12.0,8,34.78,5.4,52.94,25.0,No Adaptation,710.7860000000001
1993,Canada,Ontario,Soybeans,15.295422248217713,1556.01584049604,16.12333748805629,12.0,2,85.16000000000001,49.41,7.41,25.002929932366595,Crop Rotation,852.2120000000001
1993,Canada,Quebec,Coffee,15.485406200990175,1379.9622581634455,16.097711118477687,12.0,8,37.379999999999995,18.63,24.99,25.0,Water Management,701.97
1993,Canada,Prairies,Sugarcane,15.133771561570407,1610.401891055329,16.10650910975385,12.0,9,69.79,39.54,48.17,25.0,Drought-resistant Crops,853.085
1993,Canada,Ontario,Wheat,15.335388765150364,1751.4293776278525,16.10267924143301,11.998676269943195,2,15.620000000000001,35.01,58.23,25.0,Organic Farming,723.5304321474437
1993,Canada,Prairies,Rice,15.513672258401973,1777.8592823837591,16.11072189398156,12.0,9,74.77000000000001,1.5,33.99,25.0,Drought-resistant Crops,777.211
1993,Canada,British Columbia,Barley,15.351093841993803,2184.86707629328,16.103435575440173,12.0,10,83.43,25.7,44.93,25.0,Organic Farming,857.7370000000001
1993,Canada,Quebec,Soybeans,15.410962228364443,1763.0836999513592,16.091216967063666,12.0,6,94.69000000000001,39.44,72.6,25.0,No Adaptation,949.357
1993,Canada,British Columbia,Fruits,15.301975914977337,1932.6068645887262,16.099257558715927,12.0,3,26.18,3.33,43.22,25.116010727152617,Organic Farming,671.9520000000001
1994,Canada,Ontario,Coffee,15.075691365794238,1664.5909043758575,16.28604705293386,12.0,1,59.31,31.47,56.19,25.0,Organic Farming,823.587
1994,Canada,Ontario,Soybeans,15.53470724592424,2063.1281824726057,16.2703590279106,12.0,2,38.330000000000005,36.32,67.42,25.0,No Adaptation,795.589
1994,Canada,Quebec,Fruits,15.89304221100124,2241.2365085141596,16.26997144577655,11.806155463990903,9,12.67,7.02,51.07,25.0,Organic Farming,647.0859958795907
1994,Canada,Ontario,Barley,15.458909350785289,1779.554083264388,16.264389115213266,12.0,8,45.1,37.76,87.62,25.0,Crop Rotation,843.386
1994,Canada,British Columbia,Coffee,15.510624972401317,1402.827406121476,16.266994190314758,12.0,6,43.07,7.64,49.37,25.0,Water Management,730.5449999999998
1994,Canada,Quebec,Wheat,15.627489631868645,1512.5647528990694,16.262728996269264,12.0,3,60.86,3.08,49.82,25.0,Crop Rotation,767.4419999999999
1994,Canada,Prairies,Vegetables,15.136976318952755,1717.9546581420293,16.27351913209042,12.0,8,48.940000000000005,43.0,32.31,25.0,Crop Rotation,784.984
1994,Canada,Quebec,Rice,15.879937607621832,1761.113356980902,16.268713346811946,12.0,0,35.410000000000004,15.45,5.63,25.0,No Adaptation,664.2169999999999
1994,Canada,Ontario,Barley,15.504891142195131,1820.9268055714374,16.254366839099752,12.0,6,20.84,19.14,68.85,25.0,No Adaptation,722.942
1994,Canada,Prairies,Soybeans,15.862273167861707,1762.0280481642549,16.27043793221391,12.0,4,93.58,13.93,0.51,25.0,Organic Farming,799.738
1994,Canada,Quebec,Fruits,15.271050694208432,1649.976862020082,16.239846687710287,12.0,7,48.49,35.41,19.48,25.0,Water Management,752.235
1994,Canada,Prairies,Coffee,15.908824423728886,1490.95782354378,16.272243934164294,12.0,6,61.84,18.45,32.21,25.301945745473507,Water Management,772.9040000000001
1994,Canada,Prairies,Sugarcane,15.648097816598126,1747.4263454506647,16.251681671116387,12.0,8,64.42,0.43,58.07,25.0,No Adaptation,783.122
1994,Canada,British Columbia,Sugarcane,15.59256896455252,2106.8723458628397,16.2664931117974,12.0,7,13.649999999999999,16.22,24.43,25.0,Crop Rotation,637.523
1994,Canada,British Columbia,Rice,15.512815056677717,1900.4145165628486,16.254103391450442,12.0,8,51.85,44.1,60.78,25.0,Organic Farming,834.097
1994,Canada,Ontario,Barley,15.392176788570817,1780.4487909042855,16.267608262858673,12.0,8,39.75,11.16,28.09,25.0,Crop Rotation,698.789
1994,Canada,British Columbia,Corn,15.754441857707898,1902.7974702041836,16.27409825816921,12.0,2,22.07,14.84,9.54,25.0,Drought-resistant Crops,635.2429999999999
1994,Canada,British Columbia,Cotton,15.489398910551442,1556.5089899759387,16.284525333307226,12.0,1,82.96000000000001,49.31,86.11,25.0,Water Management,956.7120000000001
1994,Canada,Quebec,Corn,14.962541517192642,1522.5877302305746,16.25019296377152,12.0,2,53.52,14.12,7.8,25.0,Organic Farming,710.136
1994,Canada,Quebec,Rice,15.17501232766268,1463.3694171005184,16.278577824073174,11.918758848243703,5,45.760000000000005,9.86,31.61,25.0,Organic Farming,712.7461481709666
1994,Canada,Prairies,Barley,15.407847505041243,1617.2743788017294,16.269055565303464,12.0,10,37.24,1.05,53.41,25.0,Crop Rotation,709.764
1994,Canada,Prairies,Barley,15.531808688880819,1543.914250477289,16.262493790615213,12.0,6,80.18,19.92,63.05,25.0,Organic Farming,864.576
1994,Canada,British Columbia,Coffee,15.440161820864455,1946.9807421605963,16.27614609791593,12.0,1,84.75,47.22,36.6,25.0,Drought-resistant Crops,888.111
1994,Canada,Prairies,Corn,15.759051640537846,1530.7321604546369,16.264915658105963,12.0,0,25.8,37.33,21.62,25.0,Organic Farming,701.962
1994,Canada,Ontario,Corn,14.966533477079773,1449.7870271122588,16.27566874466454,12.0,6,16.58,8.4,35.77,25.0,Crop Rotation,646.648
1994,Canada,Quebec,Fruits,15.49020592721572,2128.5278333842066,16.256385587326534,12.0,10,54.45,15.26,68.34,25.0,No Adaptation,799.269
1994,Canada,British Columbia,Corn,14.999814136742641,1536.6530499838188,16.260437470998134,12.0,1,43.2,10.34,41.97,25.0,Drought-resistant Crops,725.37
1994,Canada,Ontario,Rice,15.644237016960473,1686.207919172961,16.27821836090878,12.0,2,92.08,38.07,18.63,25.0,No Adaptation,864.808
1994,Canada,Prairies,Wheat,15.430694264478928,1759.8338509283428,16.284328796235283,12.0,5,52.470000000000006,46.47,5.74,25.0,Drought-resistant Crops,762.8569999999999
1994,Canada,Ontario,Rice,15.55921143609546,1367.2167760019508,16.267181332383753,12.0,9,100.0,0.23,3.01,25.089194953474514,Water Management,794.628
1994,Canada,Prairies,Rice,15.23833820294199,1953.7078341407878,16.23614132878899,12.0,6,48.61,30.78,26.65,25.0,Organic Farming,754.2389999999999
1994,Canada,Prairies,Barley,15.774175176003867,1805.7696408169331,16.265331541421794,12.0,0,86.23,15.95,11.2,25.0,No Adaptation,799.965
1994,Canada,Quebec,Cotton,15.714740109104143,2033.5408793700656,16.2679421250966,12.0,6,79.60000000000001,36.1,3.23,25.0,Crop Rotation,808.5020000000001
1994,Canada,British Columbia,Soybeans,15.600195018842403,1480.3208024066234,16.264951200490096,12.0,4,58.63,45.2,18.38,25.0,Water Management,793.667
1994,Canada,Quebec,Soybeans,15.421929631373569,1672.7575409213684,16.27136965503278,12.0,5,93.22,28.02,48.28,25.0,No Adaptation,891.078
1994,Canada,Quebec,Fruits,15.599273264413213,1657.980146917211,16.262197824135512,12.0,9,33.82,42.5,10.33,25.0,No Adaptation,715.512
1994,Canada,Ontario,Vegetables,15.277585801092593,1713.4930576677687,16.277037223221118,12.0,3,95.81,1.88,42.73,25.0,No Adaptation,842.731
1994,Canada,Prairies,Wheat,15.668197857844607,1288.6146304822464,16.254418209764914,12.0,2,62.900000000000006,28.61,72.14,25.0,Drought-resistant Crops,849.744
1995,Canada,Quebec,Cotton,15.88667916667041,1675.6528368560014,16.437944628505182,12.0,10,36.62,21.71,82.16,25.0,No Adaptation,785.6519999999999
1995,Canada,British Columbia,Soybeans,15.741961583084226,1295.574572782574,16.441477243320186,12.0,0,28.77,47.92,7.53,25.0,Drought-resistant Crops,708.723
1995,Canada,Ontario,Sugarcane,15.291908325637577,1736.8435449656506,16.413697922896386,12.0,2,48.56,29.93,26.8,25.0,Water Management,752.794
1995,Canada,British Columbia,Coffee,15.564663272407705,1121.9680636528847,16.41369183177949,12.0,10,58.19,20.13,48.07,25.0,Drought-resistant Crops,789.0070000000001
1995,Canada,Ontario,Cotton,15.151023557149767,1190.468248676656,16.428627255867994,12.0,8,76.26,43.6,50.34,25.0,Crop Rotation,879.606
1995,Canada,Ontario,Soybeans,15.617406520883348,1850.6258584081088,16.41060593397473,12.0,2,90.23,45.83,73.35,25.0,Water Management,950.759
1995,Canada,Prairies,Fruits,15.586959796305065,1513.050962130735,16.41843984290515,12.0,1,61.04,22.12,94.99,25.0,Crop Rotation,865.402
1995,Canada,Ontario,Vegetables,15.006854858206388,1404.0143789233057,16.43642974541431,12.0,7,68.68,7.34,96.46,25.0,Crop Rotation,859.956
1995,Canada,Quebec,Coffee,15.18386298211134,1962.4506095416018,16.432314169011743,12.0,9,52.54,10.38,71.83,25.0,Crop Rotation,790.596
1995,Canada,British Columbia,Barley,15.403524218903488,1729.2514122725108,16.446328116319822,12.0,7,86.7,14.18,65.36,25.0,Water Management,873.778
1995,Canada,British Columbia,Cotton,15.399094006304223,1863.863319274232,16.425921533477364,12.0,7,15.19,36.33,13.62,25.0,Drought-resistant Crops,662.437
1995,Canada,British Columbia,Sugarcane,15.171939709234728,1607.1486562802918,16.417106384997048,12.0,10,44.62,41.87,58.29,25.0,Water Management,808.5219999999999
1995,Canada,Prairies,Sugarcane,15.571553625427475,2310.7545994762913,16.424573352063277,12.0,8,22.44,14.13,89.86,25.0,Water Management,747.338
1995,Canada,Prairies,Barley,15.537177345324558,1498.7914397122413,16.422297088864436,12.0,2,23.64,3.93,56.6,25.0,No Adaptation,685.414
1995,Canada,Ontario,Corn,15.425741660094799,2079.55462863161,16.422455333327754,12.0,10,49.53,36.14,96.45,25.0,Drought-resistant Crops,863.907
1995,Canada,Prairies,Vegetables,15.28536106804984,1633.077943177407,16.423726968186845,12.0,3,92.07,26.04,36.68,25.0,Drought-resistant Crops,868.3989999999999
1995,Canada,Quebec,Coffee,15.736485724693571,1239.192932754385,16.41348694534781,12.0,3,61.89,8.58,22.96,25.0,Drought-resistant Crops,742.313
1995,Canada,British Columbia,Sugarcane,15.888160721361503,1767.628240486337,16.427178283679265,12.0,9,51.21,49.27,11.56,25.0,Water Management,772.895
1995,Canada,Quebec,Corn,15.353418572127795,1726.0710342908128,16.408108497491362,12.0,4,36.15,13.57,29.42,25.0,Drought-resistant Crops,695.989
1995,Canada,Ontario,Wheat,15.321267213800724,1388.3237630321898,16.41591104362143,12.0,10,57.77,38.7,51.26,25.0,Crop Rotation,825.8489999999999
1995,Canada,Ontario,Sugarcane,15.597110859442429,1420.242750171949,16.42265471002845,12.0,4,35.16,5.77,39.49,25.0,Drought-resistant Crops,693.5719999999999
1995,Canada,British Columbia,Soybeans,15.384801598152682,1642.1437455931048,16.398512144461503,12.0,4,99.59,20.84,70.33,25.0,Drought-resistant Crops,924.9490000000001
1995,Canada,Ontario,Corn,15.439459642923621,1734.720700602096,16.43266812702596,12.0,10,79.77,30.48,34.65,25.0,Drought-resistant Crops,842.799
1995,Canada,Quebec,Fruits,15.659222231020598,1037.4093418246778,16.400839913823205,12.0,2,98.42,49.64,83.09,25.0,Organic Farming,991.728
1995,Canada,Ontario,Corn,14.996969921212607,1908.6210327425656,16.43154704869257,12.0,4,80.41,17.44,71.64,25.0,Water Management,872.713
1995,Canada,Quebec,Fruits,15.803884524302596,1525.9914913373632,16.409415100709772,12.0,8,39.87,10.49,19.25,25.0,No Adaptation,685.507
1995,Canada,British Columbia,Wheat,15.492479074171765,1318.9920243986146,16.419428746648105,12.0,2,78.06,9.76,1.58,25.443532496199907,Crop Rotation,754.93
1995,Canada,Ontario,Rice,15.371435656948885,1880.9168603345165,16.429850191480263,12.0,3,52.39,47.43,15.47,25.0,Drought-resistant Crops,778.0070000000001
1995,Canada,Quebec,Vegetables,15.452000404534067,1642.410678927339,16.448786083347482,12.0,6,32.07,27.83,5.19,25.0,Drought-resistant Crops,677.535
1995,Canada,British Columbia,Wheat,15.464916281844559,1948.931702121612,16.425308774300902,12.0,4,31.92,36.33,74.72,25.0,Water Management,789.8019999999999
1995,Canada,Prairies,Wheat,15.041508617228198,1756.5281468069747,16.401635331907723,12.0,2,16.21,2.54,8.79,25.17609534120749,Crop Rotation,597.403
1995,Canada,Quebec,Rice,15.848043499952738,1647.8754869553318,16.43475121746346,11.763772248594478,5,48.06,0.23,29.51,25.072847636491147,No Adaptation,691.2477511867514
1995,Canada,British Columbia,Rice,15.484640351157084,1610.4893607194974,16.42137984694266,11.890645870858403,0,69.84,17.78,1.51,25.048143240841345,No Adaptation,743.7970641886283
1995,Canada,Ontario,Soybeans,15.585059475701273,1767.5946198488882,16.424783835319115,12.0,8,33.81,1.25,14.39,25.095234219211438,No Adaptation,646.9209999999999
1995,Canada,Prairies,Coffee,15.71219638573294,1546.0094986745978,16.43028701598255,12.0,6,42.26,33.52,54.21,25.0,Crop Rotation,781.88
1995,Canada,Quebec,Coffee,15.219018328699354,1437.4620225491492,16.39889757473027,12.0,1,100.0,11.67,88.91,25.0,Water Management,935.4799999999999
1995,Canada,Ontario,Sugarcane,15.592676917848237,1799.0423290659394,16.424069149514057,12.0,8,75.55,34.07,25.84,25.082582874602785,Crop Rotation,826.3770000000001
1995,Canada,British Columbia,Corn,15.407398670364731,1612.5271177044624,16.419374891866212,12.0,3,38.72,33.45,35.27,25.0,Drought-resistant Crops,746.388
1996,Canada,Quebec,Corn,15.706001636893552,1656.549109893058,16.594194306652113,12.0,1,79.25999999999999,8.99,57.54,25.04587378726955,Crop Rotation,834.888
1996,Canada,Ontario,Vegetables,14.962502088001555,1917.5854644785832,16.588614832823694,12.0,5,33.43,26.17,64.69,25.0,Organic Farming,761.2470000000001
1996,Canada,Quebec,Barley,15.469535368029112,1620.0953622718698,16.56206507432949,12.0,7,99.17999999999999,5.43,46.51,25.0,Crop Rotation,862.8380000000001
1996,Canada,Quebec,Rice,15.34360377914344,1651.9668788675042,16.594654347669024,12.0,2,18.13,16.98,53.79,25.0,Drought-resistant Crops,691.195
1996,Canada,Quebec,Sugarcane,15.602374680747968,1499.9940891731378,16.585484182817762,12.0,10,28.82,13.01,53.57,25.0,Water Management,710.466
1996,Canada,Ontario,Barley,15.61181998993148,1754.744988693316,16.562964612694305,12.0,8,56.75,29.16,71.25,25.0,Water Management,834.113
1996,Canada,British Columbia,Corn,15.317402469383923,1734.7405036901118,16.58104321538513,12.0,5,81.44,32.57,14.05,25.0,Water Management,821.896
1996,Canada,Ontario,Barley,15.316265477045418,1870.9553108959267,16.592085218174795,12.0,9,18.59,15.08,77.44,25.0,No Adaptation,722.0350000000001
1996,Canada,Ontario,Soybeans,15.466642600950097,1505.0675692020293,16.566722422549844,12.0,2,96.39,34.74,31.97,25.0,Organic Farming,888.2650000000001
1996,Canada,Ontario,Cotton,15.270148386260628,1535.0604107279771,16.595950772540313,12.0,10,66.55,15.26,42.06,25.0,Organic Farming,792.727
1996,Canada,Ontario,Vegetables,15.704804866952461,1844.0959906303306,16.56335497673016,12.0,6,97.83,37.31,26.23,25.0,No Adaptation,888.455
1996,Canada,Prairies,Vegetables,15.402007142977567,1710.6064385894172,16.571490956751603,12.0,4,100.0,3.81,58.37,25.0,No Adaptation,878.5759999999999
1996,Canada,Ontario,Rice,14.767561888259019,1424.1988345572327,16.56978071687659,12.0,4,25.23,26.57,57.28,25.0,Water Management,731.0930000000001
1996,Canada,Quebec,Barley,15.400603428933977,1971.279076241409,16.595943513960083,12.0,3,30.48,10.1,43.48,25.0,Water Management,695.252
1996,Canada,Prairies,Barley,15.234672987878437,1228.3292745806418,16.574876742190646,12.0,9,76.32,6.51,45.67,25.0,Drought-resistant Crops,806.4559999999999
1996,Canada,Ontario,Corn,15.086489989224193,1842.1545221779431,16.567300160098004,12.0,10,80.35,29.15,47.73,25.0,No Adaptation,860.167
1996,Canada,Prairies,Corn,15.184952283533786,1335.4420816124225,16.585435527089306,12.0,9,93.83,5.43,65.03,25.0,Organic Farming,875.3910000000001
1996,Canada,Quebec,Rice,15.521661061047672,2114.4875470836355,16.58787124184234,12.0,9,93.84,8.44,83.58,25.0,Organic Farming,906.804
1996,Canada,Quebec,Wheat,15.826469150151487,1266.366970362969,16.587942914820328,12.0,8,35.730000000000004,43.57,80.22,25.0,Organic Farming,820.0590000000001
1996,Canada,British Columbia,Wheat,15.572605061555674,1933.1294871088194,16.577354262972552,12.0,6,79.57,32.18,89.91,25.0,Water Management,922.723
1996,Canada,Quebec,Wheat,15.342683096035493,1628.066854649607,16.58328507325945,12.0,10,75.25999999999999,21.17,5.62,25.0,Water Management,774.124
1996,Canada,Ontario,Wheat,15.608284991882105,1557.6120299131996,16.573081090606014,12.0,5,63.76,45.66,66.58,25.0,Organic Farming,874.8
1996,Canada,Prairies,Wheat,15.379536365534682,1694.0869327369187,16.599302873946215,12.0,4,91.03,5.4,17.66,25.0,Water Management,802.0190000000001
1996,Canada,British Columbia,Barley,15.320658850798642,1804.479382221479,16.593318796983578,12.0,6,24.11,24.16,49.64,25.0,Drought-resistant Crops,713.259
1996,Canada,Prairies,Corn,15.205718276031183,1424.6482193173752,16.592628037234984,12.0,8,71.34,4.29,61.76,25.0,Water Management,812.5360000000001
1996,Canada,Quebec,Wheat,15.0563517414015,1446.5566198654756,16.589370484500183,12.0,7,80.99,47.65,98.84,25.0,No Adaptation,966.621
1996,Canada,Prairies,Corn,15.396828016449568,1808.8566047683762,16.586275992344717,12.0,2,18.240000000000002,47.32,30.27,25.0,Crop Rotation,713.1540000000001
1996,Canada,British Columbia,Coffee,15.533822315569463,1226.1307435774443,16.566380488710323,12.0,3,96.02,23.43,40.1,25.0,Organic Farming,878.3639999999999
1996,Canada,Ontario,Sugarcane,15.470153025585706,1503.806594667862,16.587556813478056,12.0,10,75.47,49.81,30.74,25.0,Water Management,861.3689999999999
1996,Canada,British Columbia,Wheat,15.39031721110259,2400.0217372444286,16.5817031161872,11.976703486371294,2,41.379999999999995,47.54,28.3,25.0,Drought-resistant Crops,767.5936568867082
1996,Canada,Quebec,Corn,15.257872427915233,1408.920833858553,16.59466267346941,12.0,1,59.519999999999996,42.2,12.59,25.0,Crop Rotation,782.386
1996,Canada,Quebec,Barley,15.646370491010671,1932.0298093415947,16.58952051876511,12.0,1,14.93,41.04,15.89,25.0,Crop Rotation,673.443
1996,Canada,Ontario,Cotton,15.165025963102783,1503.380931934431,16.586621631606086,12.0,2,85.28,13.92,58.19,25.0,Crop Rotation,859.7220000000001
1996,Canada,Quebec,Coffee,15.688315921550299,1774.1049724166883,16.561419713732352,12.0,6,87.78999999999999,4.58,51.24,25.0,Crop Rotation,839.4549999999999
1996,Canada,British Columbia,Cotton,15.243754688357749,1810.0311869331167,16.579410681262654,12.0,0,47.669999999999995,18.24,51.57,25.0,Organic Farming,764.2049999999999
1996,Canada,Quebec,Barley,15.30620013375117,1927.370357629788,16.574122512084386,12.0,0,42.69,7.97,15.59,25.558116425484155,Crop Rotation,682.897
1996,Canada,British Columbia,Rice,15.12761264543551,1598.7396754920196,16.583260618266802,12.0,6,58.23,0.61,73.84,25.0,Organic Farming,790.049
1996,Canada,British Columbia,Corn,15.36895840636802,2139.976773513087,16.575727870112893,12.0,0,62.04,3.68,46.73,25.0,No Adaptation,767.1460000000001
1997,Canada,British Columbia,Vegetables,15.758137057708925,1502.5438362638124,16.733721313598465,12.0,3,82.85,31.85,58.85,25.0,Crop Rotation,886.845
1997,Canada,British Columbia,Corn,15.643215965200419,1706.1579958698064,16.742010427486854,12.0,9,54.35,31.99,73.65,25.0,Crop Rotation,836.567
1997,Canada,Quebec,Coffee,15.758914471096439,1708.8915817736547,16.731959773643965,12.0,8,84.33999999999999,14.77,7.67,25.0,No Adaptation,788.174
1997,Canada,Quebec,Cotton,15.644844579572915,1370.8573477780158,16.738204746500948,12.0,4,87.47,32.27,79.73,25.0,Drought-resistant Crops,928.3829999999999
1997,Canada,Prairies,Barley,15.238391485956837,1577.5715902718543,16.71969748068413,12.0,5,42.22,19.44,94.76,25.0,Water Management,813.2059999999999
1997,Canada,British Columbia,Soybeans,15.43161163700754,1688.1821209062769,16.72744559632912,11.86404780752592,7,14.25,16.94,46.69,25.0,No Adaptation,665.3651513386664
1997,Canada,Prairies,Barley,15.319259160810065,1541.4134070721263,16.744232305955205,12.0,4,100.0,26.3,69.49,25.0,Crop Rotation,934.626
1997,Canada,Quebec,Rice,15.84695266909919,2251.7378417249033,16.722959306431033,12.0,6,20.39,3.97,57.4,25.0,No Adaptation,678.481
1997,Canada,Quebec,Fruits,15.215111781482852,1440.9107173089528,16.75088274449649,12.0,6,52.21,45.54,41.58,25.0,Crop Rotation,810.709
1997,Canada,Ontario,Vegetables,15.737733365436709,1939.8478732183353,16.74782272818427,12.0,10,35.9,40.36,25.98,25.0,Crop Rotation,738.77
1997,Canada,Ontario,Fruits,15.737547410616623,1859.9989027761087,16.73380833298744,12.0,3,14.35,38.18,23.87,25.0,No Adaptation,678.017
1997,Canada,British Columbia,Cotton,15.971713993518453,1644.8226895302078,16.770653211429487,12.0,10,17.03,35.2,21.93,25.0,Crop Rotation,676.6370000000001
